"Localized Device Description","Country","Esn","Region Code Display Name","Ip","Device Description","Ts","Near Location"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634b:ce14:8d9:48b3:acc2:5d9c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-26 05:36:18","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:629a:dba5:70fa:5e0a:126f:e418","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-25 15:19:29","RALLAPADI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","115.99.60.113","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-25 13:42:03","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6346:976b:9aa6:e227:9bdf:a2c1","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-25 07:56:35","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633b:76b2:6ea7:17af:44ce:2f19","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-25 04:32:57","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:632f:1d77:e84e:4919:dc1e:868f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-24 13:05:22","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:bbaf:fbba:0:0:195e:2ff","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-24 03:00:08","PANDRI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:bbed:bcc9:0:0:18e1:6e26","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-23 04:28:06","ATRAULI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:bbe5:b497:0:0:1878:23b9","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-22 15:07:15","DEHRADUN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:bb71:8190:0:0:1857:2d5a","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-22 03:24:43","GHOSIPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","223.188.8.132","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-21 07:19:18","BARAULI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:bb65:ba2c:0:0:1751:eb9f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-20 19:57:19","TUMARIA KALAN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","223.188.0.189","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-20 15:16:05","MARAULI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","223.188.0.189","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-20 06:45:53","MEERUT CITY"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:824b:79ef:0:0:7d3:b1b6","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-19 03:44:33","NEW TEHRI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a67b:a474:0:0:8fe:da9a","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-18 17:07:48","JAIT"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a639:9bfe:0:0:8d3:db48","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-18 06:58:51","AGRA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a577:9fc9:0:0:241f:7682","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-17 04:13:51","ALIGARH"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6337:a92e:4cad:3b74:fa45:e455","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-14 20:17:06","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6346:6803:5095:986:b161:b248","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-13 18:39:31","PERUNGUDI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6282:6873:c1d1:cef1:7d48:39c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-11 10:18:13","MALLANAMPATTI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6334:2882:c620:db6a:2d47:db46","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-10 11:58:17","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","115.96.184.253","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-09 12:11:23","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633f:899a:ed5a:1f31:60b2:8251","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-08 15:32:09","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6341:4ae4:75ec:da2c:6714:b28c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-07 14:53:50","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6321:4dc7:1434:8db1:6967:c805","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-05 09:47:26","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6287:cbaf:81bc:b78:249a:ee01","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-04 16:06:15","VELLORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6286:65fd:973a:4ce0:1b2f:e18f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-10-03 19:11:15","THOOTHUKUDI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6298:d815:bf9c:3b1d:8ba4:7f86","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-30 16:24:17","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","115.96.184.253","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-30 08:02:12","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","110.224.85.9","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-28 18:46:18","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6291:b872:8ecc:7fc5:a9c9:3442","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-28 06:32:33","USUPPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6285:d405:6a66:36ca:2a09:cd98","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-27 19:28:50","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6326:345d:2dee:12e2:433b:af85","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-25 20:08:40","KRISHNAGIRI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628b:ae7b:81ef:bc04:f337:a94c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-25 05:04:47","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6342:814a:4870:f161:c994:1593","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-24 05:35:31","NALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6346:6658:ba67:298:b58:3c51","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-21 07:34:16","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","116.73.127.202","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-20 15:43:58","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6343:ca18:a768:b16f:19a9:6ade","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-20 07:55:42","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","116.73.127.202","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-20 06:49:31","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:632d:d517:a40c:736e:187a:df8c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-19 18:20:54","MELUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6289:575a:7301:c283:88c5:708b","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-19 13:08:44","KALLANAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6337:63a7:3a63:a62f:c957:91d9","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-18 14:14:43","THIRUKKUVALAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634a:dfea:82bf:af23:c26c:598c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-18 08:10:45","COONOOR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6337:2850:3352:fe17:f3ee:921c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-18 07:56:09","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6296:c477:5194:8db7:b17c:3d16","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-17 18:08:40","MADURAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6297:eecb:3fd:5f43:69dd:c78b","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-17 12:08:20","PERUNGUDI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628d:2013:2ef:3f80:d4e8:5fdb","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-17 08:19:31","ORAGADAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6271:7691:b99f:b546:9793:22df","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-17 05:02:17","NEELANKARAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6299:efa1:d790:67dc:4721:cc5f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-16 18:07:43","VADAVALLI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6273:aae:c5ac:6016:398e:e95d","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-16 14:43:46","MAMALLAPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6296:dfd:e3be:5a65:d1e:4b02","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-16 08:17:45","PEELAMEDU"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6285:abfa:8514:e578:dd6e:b95c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-16 07:20:07","ARASUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:627d:44d5:8e27:1cd1:73c0:704c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-16 04:54:56","KADAPPAMADAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6299:bd02:ed2b:823c:d10b:6a42","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-15 15:00:00","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6325:5de:8bd7:9bd3:7744:a551","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-15 14:17:31","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","110.224.95.242","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-15 08:21:30","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6330:7a3e:6009:d58:2c1f:231e","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-15 07:22:27","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633c:4ced:1db6:6f0e:70e0:df18","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-14 18:02:45","VIRUGAMBAKKAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6276:248a:2420:c1b1:44:719b","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-14 15:18:06","KADAPALLI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6292:912e:19c1:a4bf:cb39:d94a","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-14 12:54:57","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628d:b7b8:97ed:40cd:8a6a:857","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-14 05:44:15","KILNAKKARAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6297:7253:90e7:f962:5420:fd47","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-13 20:28:52","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6291:f13d:21d5:f940:216c:b906","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-09-13 13:56:32","TIRUPATTUR"
